Account,Date,kWh,Month,Day,Year,hour,Day of Week,Weekday,peakHour,Temperature,Dew_PointF,Humidity,Sea_Level_PressureIn,VisibilityMPH,WIND_Direction,Wind_SpeedMPH,Conditions,WindDirDegress
26908650026,1/1/2014,121.239999,1,1,2014,0,3,1,0,23,5,46,30.2,10,WNW,8.1,Clear,290
26908650026,1/1/2014,121.749998,1,1,2014,1,3,1,0,21.9,3.9,46,30.23,10,WNW,11.5,Partly Cloudy,290
26908650026,1/1/2014,117.539997,1,1,2014,2,3,1,0,21.9,3.9,46,30.25,10,WSW,12.7,Clear,240
26908650026,1/1/2014,115.399998,1,1,2014,3,3,1,0,21.9,3,44,30.27,10,WSW,11.5,Clear,250
26908650026,1/1/2014,118.789998,1,1,2014,4,3,1,0,21,3,46,30.29,10,West,9.2,Clear,260
26908650026,1/1/2014,121.539999,1,1,2014,5,3,1,0,21,3,46,30.3,10,West,11.5,Clear,270
26908650026,1/1/2014,123.619997,1,1,2014,6,3,1,0,21,3.9,48,30.32,10,WSW,10.4,Scattered Clouds,250
26908650026,1/1/2014,112.099998,1,1,2014,7,3,1,1,19.9,5,52,30.35,10,SW,10.4,Scattered Clouds,230
26908650026,1/1/2014,109.889996,1,1,2014,8,3,1,1,23,6.1,48,30.37,10,West,10.4,Scattered Clouds,260
26908650026,1/1/2014,113.089999,1,1,2014,9,3,1,1,24.1,5,44,30.39,10,WNW,16.1,Scattered Clouds,300
26908650026,1/1/2014,118.529998,1,1,2014,10,3,1,1,26.1,5,41,30.35,10,West,12.7,Partly Cloudy,280
26908650026,1/1/2014,115.269997,1,1,2014,11,3,1,1,26.1,5,41,30.34,10,West,13.8,Mostly Cloudy,260
26908650026,1/1/2014,110.749997,1,1,2014,12,3,1,1,27,5,39,30.33,10,West,13.8,Scattered Clouds,280
26908650026,1/1/2014,115.159997,1,1,2014,13,3,1,1,21.9,3.9,46,30.23,10,WNW,11.5,Partly Cloudy,290
26908650026,1/1/2014,117.769997,1,1,2014,14,3,1,1,21.9,3.9,46,30.25,10,WSW,12.7,Clear,240
26908650026,1/1/2014,132.059998,1,1,2014,15,3,1,1,21.9,3,44,30.27,10,WSW,11.5,Clear,250
26908650026,1/1/2014,128.379998,1,1,2014,16,3,1,1,21,3,46,30.29,10,West,9.2,Clear,260
26908650026,1/1/2014,126.959996,1,1,2014,17,3,1,1,21,3,46,30.3,10,West,11.5,Clear,270
26908650026,1/1/2014,131.549999,1,1,2014,18,3,1,1,21,3.9,48,30.32,10,WSW,10.4,Scattered Clouds,250
26908650026,1/1/2014,134.849998,1,1,2014,19,3,1,1,19.9,5,52,30.35,10,SW,10.4,Scattered Clouds,230
26908650026,1/1/2014,135.759998,1,1,2014,20,3,1,0,23,6.1,48,30.37,10,West,10.4,Scattered Clouds,260
26908650026,1/1/2014,122.869997,1,1,2014,21,3,1,0,24.1,5,44,30.39,10,WNW,16.1,Scattered Clouds,300
26908650026,1/1/2014,117.589999,1,1,2014,22,3,1,0,26.1,5,41,30.35,10,West,12.7,Partly Cloudy,280
26908650026,1/1/2014,113.859996,1,1,2014,23,3,1,0,26.1,5,41,30.34,10,West,13.8,Mostly Cloudy,260
26908650026,1/2/2014,110.959999,1,2,2014,0,4,1,0,21,10.9,65,30.36,4,NNE,6.9,Light Snow,20
26908650026,1/2/2014,115.569996,1,2,2014,1,4,1,0,19.9,15.1,81,30.36,1.8,NNE,8.1,Light Snow,20
26908650026,1/2/2014,117.69,1,2,2014,2,4,1,0,19,14,81,30.35,2,NNE,9.2,Light Snow,20
26908650026,1/2/2014,120.429997,1,2,2014,3,4,1,0,19,14,81,30.34,1.5,North,9.2,Light Snow,10
26908650026,1/2/2014,204.729997,1,2,2014,4,4,1,0,19,14,81,30.32,2.5,North,10.4,Light Snow,10
26908650026,1/2/2014,205.319997,1,2,2014,5,4,1,0,19,14,81,30.31,1.8,North,15,Light Snow,10
26908650026,1/2/2014,210.579993,1,2,2014,6,4,1,0,19,15.1,85,30.3,2.5,North,13.8,Light Snow,10
26908650026,1/2/2014,220.789993,1,2,2014,7,4,1,1,19,15.1,85,30.28,0.8,North,13.8,Light Snow,10
26908650026,1/2/2014,227.279994,1,2,2014,8,4,1,1,19.9,16,85,30.27,0.5,NNE,13.8,Snow,20
26908650026,1/2/2014,228.189992,1,2,2014,9,4,1,1,24.1,21,88,30.25,0.5,NE,18.4,Snow,40
26908650026,1/2/2014,230.069996,1,2,2014,10,4,1,1,25,21,85,30.21,0.5,NE,21.9,Snow,50
26908650026,1/2/2014,225.769998,1,2,2014,11,4,1,1,24.1,19.9,84,30.15,0.5,NE,25.3,Light Snow,50
26908650026,1/2/2014,224.359993,1,2,2014,12,4,1,1,24.1,19.9,84,30.12,0.5,NE,21.9,Light Snow,40
26908650026,1/2/2014,224.939997,1,2,2014,13,4,1,1,19.9,15.1,81,30.36,1.8,NNE,8.1,Light Snow,20
26908650026,1/2/2014,221.099994,1,2,2014,14,4,1,1,19,14,81,30.35,2,NNE,9.2,Light Snow,20
26908650026,1/2/2014,225.489995,1,2,2014,15,4,1,1,19,14,81,30.34,1.5,North,9.2,Light Snow,10
26908650026,1/2/2014,232.639993,1,2,2014,16,4,1,1,19,14,81,30.32,2.5,North,10.4,Light Snow,10
26908650026,1/2/2014,177.269994,1,2,2014,17,4,1,1,19,14,81,30.31,1.8,North,15,Light Snow,10
26908650026,1/2/2014,132.919994,1,2,2014,18,4,1,1,19,15.1,85,30.3,2.5,North,13.8,Light Snow,10
26908650026,1/2/2014,141.999998,1,2,2014,19,4,1,1,19,15.1,85,30.28,0.8,North,13.8,Light Snow,10
26908650026,1/2/2014,143.409995,1,2,2014,20,4,1,0,19.9,16,85,30.27,0.5,NNE,13.8,Snow,20
26908650026,1/2/2014,121,1,2,2014,21,4,1,0,24.1,21,88,30.25,0.5,NE,18.4,Snow,40
26908650026,1/2/2014,116.599998,1,2,2014,22,4,1,0,25,21,85,30.21,0.5,NE,21.9,Snow,50
26908650026,1/2/2014,114.219998,1,2,2014,23,4,1,0,24.1,19.9,84,30.15,0.5,NE,25.3,Light Snow,50
26908650026,1/3/2014,114.739999,1,3,2014,0,5,1,0,1.9,-2.9,80,29.83,0.2,North,21.9,Snow,360
26908650026,1/3/2014,115.079999,1,3,2014,1,5,1,0,1.9,-4,76,29.81,0.2,North,21.9,Snow,360
26908650026,1/3/2014,113.099999,1,3,2014,2,5,1,0,1.9,-4,76,29.77,0.8,North,19.6,Snow,360
26908650026,1/3/2014,113.749999,1,3,2014,3,5,1,0,1.9,-2.9,80,29.74,0.5,North,24.2,Snow,360
26908650026,1/3/2014,112.589999,1,3,2014,4,5,1,0,1.9,-2.9,80,29.72,0.5,North,23,Snow,360
26908650026,1/3/2014,113.299997,1,3,2014,5,5,1,0,3,-2,80,29.75,0.5,North,20.7,Snow,350
26908650026,1/3/2014,192.379992,1,3,2014,6,5,1,0,3,-2,80,29.8,0.5,North,20.7,Snow,350
26908650026,1/3/2014,209.709997,1,3,2014,7,5,1,1,3.9,-2,76,29.84,0.8,NNW,17.3,Light Snow,340
26908650026,1/3/2014,208.159997,1,3,2014,8,5,1,1,5,-2,73,29.86,1,NNW,15,Light Snow,340
26908650026,1/3/2014,207.56999,1,3,2014,9,5,1,1,6.1,0,76,29.91,1.5,North,20.7,Light Snow,350
26908650026,1/3/2014,207.149998,1,3,2014,10,5,1,1,9,1,70,29.93,2.5,North,18.4,Blowing Snow,350
26908650026,1/3/2014,205.559996,1,3,2014,11,5,1,1,10.9,1,64,29.95,6,NNW,13.8,Blowing Snow,340
26908650026,1/3/2014,205.499993,1,3,2014,12,5,1,1,12,1,61,29.97,10,NNW,16.1,Mostly Cloudy,340
26908650026,1/3/2014,204.699996,1,3,2014,13,5,1,1,1.9,-4,76,29.81,0.2,North,21.9,Snow,360
26908650026,1/3/2014,205.359994,1,3,2014,14,5,1,1,1.9,-4,76,29.77,0.8,North,19.6,Snow,360
26908650026,1/3/2014,206.369995,1,3,2014,15,5,1,1,1.9,-2.9,80,29.74,0.5,North,24.2,Snow,360
26908650026,1/3/2014,204.539994,1,3,2014,16,5,1,1,1.9,-2.9,80,29.72,0.5,North,23,Snow,360
26908650026,1/3/2014,179.549996,1,3,2014,17,5,1,1,3,-2,80,29.75,0.5,North,20.7,Snow,350
26908650026,1/3/2014,139.949997,1,3,2014,18,5,1,1,3,-2,80,29.8,0.5,North,20.7,Snow,350
26908650026,1/3/2014,138.13,1,3,2014,19,5,1,1,3.9,-2,76,29.84,0.8,NNW,17.3,Light Snow,340
26908650026,1/3/2014,142.079999,1,3,2014,20,5,1,0,5,-2,73,29.86,1,NNW,15,Light Snow,340
26908650026,1/3/2014,116.249997,1,3,2014,21,5,1,0,6.1,0,76,29.91,1.5,North,20.7,Light Snow,350
26908650026,1/3/2014,111.579996,1,3,2014,22,5,1,0,9,1,70,29.93,2.5,North,18.4,Blowing Snow,350
26908650026,1/3/2014,111.359997,1,3,2014,23,5,1,0,10.9,1,64,29.95,6,NNW,13.8,Blowing Snow,340
26908650026,1/4/2014,110.869996,1,4,2014,0,6,0,0,3.9,-11.9,48,30.42,10,West,8.1,Clear,280
26908650026,1/4/2014,112.619995,1,4,2014,1,6,0,0,3.9,-11,50,30.45,10,WNW,8.1,Clear,290
26908650026,1/4/2014,112.869995,1,4,2014,2,6,0,0,3,-9.9,55,30.45,10,West,8.1,Clear,280
26908650026,1/4/2014,113.209998,1,4,2014,3,6,0,0,3.9,-9.9,53,30.44,10,Calm,Calm,Clear,0
26908650026,1/4/2014,131.969994,1,4,2014,4,6,0,0,3,-8,60,30.45,10,SW,4.6,Clear,220
26908650026,1/4/2014,193.709994,1,4,2014,5,6,0,0,1.9,-7.1,66,30.45,10,SSW,8.1,Clear,200
26908650026,1/4/2014,198.619997,1,4,2014,6,6,0,0,1.9,-7.1,66,30.48,10,SW,9.2,Scattered Clouds,230
26908650026,1/4/2014,197.329995,1,4,2014,7,6,0,1,3,-5.1,69,30.5,10,SW,6.9,Scattered Clouds,220
26908650026,1/4/2014,196.789995,1,4,2014,8,6,0,1,7,-5.1,58,30.5,10,SW,8.1,Scattered Clouds,220
26908650026,1/4/2014,206.869993,1,4,2014,9,6,0,1,10,-6,48,30.51,10,SW,8.1,Scattered Clouds,220
26908650026,1/4/2014,208.949996,1,4,2014,10,6,0,1,14,-6,41,30.46,10,SW,10.4,Scattered Clouds,220
26908650026,1/4/2014,207.879994,1,4,2014,11,6,0,1,19,-5.1,34,30.42,10,SW,12.7,Scattered Clouds,230
26908650026,1/4/2014,205.729999,1,4,2014,12,6,0,1,21,-5.1,32,30.38,10,SSW,13.8,Scattered Clouds,210
26908650026,1/4/2014,208.479996,1,4,2014,13,6,0,1,3.9,-11,50,30.45,10,WNW,8.1,Clear,290
26908650026,1/4/2014,208.219997,1,4,2014,14,6,0,1,3,-9.9,55,30.45,10,West,8.1,Clear,280
26908650026,1/4/2014,207.129996,1,4,2014,15,6,0,1,3.9,-9.9,53,30.44,10,Calm,Calm,Clear,0
26908650026,1/4/2014,206.319994,1,4,2014,16,6,0,1,3,-8,60,30.45,10,SW,4.6,Clear,220
26908650026,1/4/2014,201.859993,1,4,2014,17,6,0,1,1.9,-7.1,66,30.45,10,SSW,8.1,Clear,200
26908650026,1/4/2014,199.259997,1,4,2014,18,6,0,1,1.9,-7.1,66,30.48,10,SW,9.2,Scattered Clouds,230
26908650026,1/4/2014,199.379993,1,4,2014,19,6,0,1,3,-5.1,69,30.5,10,SW,6.9,Scattered Clouds,220
26908650026,1/4/2014,199.549994,1,4,2014,20,6,0,0,7,-5.1,58,30.5,10,SW,8.1,Scattered Clouds,220
26908650026,1/4/2014,197.049994,1,4,2014,21,6,0,0,10,-6,48,30.51,10,SW,8.1,Scattered Clouds,220
26908650026,1/4/2014,197.639998,1,4,2014,22,6,0,0,14,-6,41,30.46,10,SW,10.4,Scattered Clouds,220
26908650026,1/4/2014,196.659997,1,4,2014,23,6,0,0,19,-5.1,34,30.42,10,SW,12.7,Scattered Clouds,230
26908650026,1/5/2014,197.529993,1,5,2014,0,0,0,0,27,15.1,61,30.27,10,SW,19.6,Partly Cloudy,230
26908650026,1/5/2014,196.969995,1,5,2014,1,0,0,0,26.1,12,55,30.27,10,WSW,18.4,Partly Cloudy,240
26908650026,1/5/2014,197.519995,1,5,2014,2,0,0,0,25,12,58,30.26,10,SW,12.7,Scattered Clouds,230
26908650026,1/5/2014,198.289995,1,5,2014,3,0,0,0,25,12,58,30.25,10,SW,12.7,Mostly Cloudy,230
26908650026,1/5/2014,197.819997,1,5,2014,4,0,0,0,26.1,12,55,30.27,10,WSW,10.4,Mostly Cloudy,250
26908650026,1/5/2014,199.209995,1,5,2014,5,0,0,0,25,12.9,60,30.28,10,WSW,10.4,Scattered Clouds,250
26908650026,1/5/2014,198.159995,1,5,2014,6,0,0,0,25,12.9,60,30.3,10,SW,11.5,Partly Cloudy,230
26908650026,1/5/2014,196.469994,1,5,2014,7,0,0,1,24.1,14,65,30.32,10,SW,11.5,Clear,230
26908650026,1/5/2014,197.079997,1,5,2014,8,0,0,1,27,16,63,30.32,10,Calm,Calm,Partly Cloudy,0
26908650026,1/5/2014,196.499996,1,5,2014,9,0,0,1,27,17.1,66,30.32,10,South,9.2,Partly Cloudy,190
26908650026,1/5/2014,196.499994,1,5,2014,10,0,0,1,30,16,56,30.3,10,WSW,4.6,Mostly Cloudy,240
26908650026,1/5/2014,195.769993,1,5,2014,11,0,0,1,34,18,52,30.28,10,SW,8.1,Mostly Cloudy,230
26908650026,1/5/2014,195.389993,1,5,2014,12,0,0,1,36,18,48,30.26,10,West,4.6,Mostly Cloudy,260
26908650026,1/5/2014,148.159995,1,5,2014,13,0,0,1,26.1,12,55,30.27,10,WSW,18.4,Partly Cloudy,240
26908650026,1/5/2014,119.619998,1,5,2014,14,0,0,1,25,12,58,30.26,10,SW,12.7,Scattered Clouds,230
26908650026,1/5/2014,120.539997,1,5,2014,15,0,0,1,25,12,58,30.25,10,SW,12.7,Mostly Cloudy,230
26908650026,1/5/2014,195.179995,1,5,2014,16,0,0,1,26.1,12,55,30.27,10,WSW,10.4,Mostly Cloudy,250
26908650026,1/5/2014,197.829995,1,5,2014,17,0,0,1,25,12.9,60,30.28,10,WSW,10.4,Scattered Clouds,250
26908650026,1/5/2014,195.939992,1,5,2014,18,0,0,1,25,12.9,60,30.3,10,SW,11.5,Partly Cloudy,230
26908650026,1/5/2014,196.929994,1,5,2014,19,0,0,1,24.1,14,65,30.32,10,SW,11.5,Clear,230
26908650026,1/5/2014,197.189997,1,5,2014,20,0,0,0,27,16,63,30.32,10,Calm,Calm,Partly Cloudy,0
26908650026,1/5/2014,192.859999,1,5,2014,21,0,0,0,27,17.1,66,30.32,10,South,9.2,Partly Cloudy,190
26908650026,1/5/2014,192.719997,1,5,2014,22,0,0,0,30,16,56,30.3,10,WSW,4.6,Mostly Cloudy,240
26908650026,1/5/2014,111.819998,1,5,2014,23,0,0,0,34,18,52,30.28,10,SW,8.1,Mostly Cloudy,230
26908650026,1/6/2014,109.829995,1,6,2014,0,1,1,0,39,37.9,96,29.88,0.2,ESE,5.8,Light Rain,110
26908650026,1/6/2014,109.969997,1,6,2014,1,1,1,0,39,37.9,96,29.84,0.2,Calm,Calm,Light Rain,0
26908650026,1/6/2014,109.839996,1,6,2014,2,1,1,0,43,42.1,97,29.79,0.2,SSE,11.5,Fog,160
26908650026,1/6/2014,110.089998,1,6,2014,3,1,1,0,43,43,100,29.73,0.2,South,9.2,Light Rain,170
26908650026,1/6/2014,157.899995,1,6,2014,4,1,1,0,44.1,43,96,29.67,0.2,SSE,8.1,Fog,150
26908650026,1/6/2014,204.779995,1,6,2014,5,1,1,0,45,44.1,97,29.63,0.2,SSE,11.5,Light Rain,160
26908650026,1/6/2014,234.479994,1,6,2014,6,1,1,0,46.9,46,97,29.59,2,South,6.9,Light Rain,170
26908650026,1/6/2014,261.509997,1,6,2014,7,1,1,1,48,46.9,96,29.55,0.2,SSE,11.5,Light Rain,160
26908650026,1/6/2014,270.729994,1,6,2014,8,1,1,1,48,46.9,96,29.49,0.1,SSE,15,Light Rain,160
26908650026,1/6/2014,268.849995,1,6,2014,9,1,1,1,51.1,51.1,100,29.46,0.1,South,17.3,Fog,170
26908650026,1/6/2014,265.649995,1,6,2014,10,1,1,1,52,52,100,29.4,0.5,South,17.3,Fog,190
26908650026,1/6/2014,264.319995,1,6,2014,11,1,1,1,55.9,54,93,29.34,10,SSW,21.9,Light Rain,200
26908650026,1/6/2014,253.819998,1,6,2014,12,1,1,1,55.9,54,93,29.31,10,SSW,12.7,Light Rain,210
26908650026,1/6/2014,242.119994,1,6,2014,13,1,1,1,39,37.9,96,29.84,0.2,Calm,Calm,Light Rain,0
26908650026,1/6/2014,228.689995,1,6,2014,14,1,1,1,43,42.1,97,29.79,0.2,SSE,11.5,Fog,160
26908650026,1/6/2014,229.069992,1,6,2014,15,1,1,1,43,43,100,29.73,0.2,South,9.2,Light Rain,170
26908650026,1/6/2014,233.679993,1,6,2014,16,1,1,1,44.1,43,96,29.67,0.2,SSE,8.1,Fog,150
26908650026,1/6/2014,184.009995,1,6,2014,17,1,1,1,45,44.1,97,29.63,0.2,SSE,11.5,Light Rain,160
26908650026,1/6/2014,145.659996,1,6,2014,18,1,1,1,46.9,46,97,29.59,2,South,6.9,Light Rain,170
26908650026,1/6/2014,140.549996,1,6,2014,19,1,1,1,48,46.9,96,29.55,0.2,SSE,11.5,Light Rain,160
26908650026,1/6/2014,136.259996,1,6,2014,20,1,1,0,48,46.9,96,29.49,0.1,SSE,15,Light Rain,160
26908650026,1/6/2014,112.929995,1,6,2014,21,1,1,0,51.1,51.1,100,29.46,0.1,South,17.3,Fog,170
26908650026,1/6/2014,110.869997,1,6,2014,22,1,1,0,52,52,100,29.4,0.5,South,17.3,Fog,190
26908650026,1/6/2014,105.419997,1,6,2014,23,1,1,0,55.9,54,93,29.34,10,SSW,21.9,Light Rain,200
26908650026,1/7/2014,106.049997,1,7,2014,0,2,1,0,28,10.9,49,29.53,10,West,16.1,Partly Cloudy,270
26908650026,1/7/2014,106.699997,1,7,2014,1,2,1,0,27,10.9,51,29.55,10,WSW,15,Partly Cloudy,250
26908650026,1/7/2014,106.299996,1,7,2014,2,2,1,0,26.1,10,51,29.57,10,West,15,Overcast,270
26908650026,1/7/2014,106.619999,1,7,2014,3,2,1,0,19.9,1.9,46,29.63,10,WNW,25.3,Mostly Cloudy,300
26908650026,1/7/2014,107.499999,1,7,2014,4,2,1,0,17.1,-4,39,29.67,10,WNW,17.3,Mostly Cloudy,300
26908650026,1/7/2014,111.789999,1,7,2014,5,2,1,0,15.1,-5.1,41,29.71,10,WNW,28.8,Mostly Cloudy,290
26908650026,1/7/2014,218.099997,1,7,2014,6,2,1,0,12.9,-6,43,29.77,10,West,21.9,Scattered Clouds,280
26908650026,1/7/2014,269.429995,1,7,2014,7,2,1,1,12,-7.1,42,29.84,10,WNW,26.5,Partly Cloudy,290
26908650026,1/7/2014,275.939995,1,7,2014,8,2,1,1,12.9,-7.1,41,29.88,10,West,17.3,Partly Cloudy,280
26908650026,1/7/2014,278.959996,1,7,2014,9,2,1,1,14,-6,41,29.92,10,West,18.4,Partly Cloudy,270
26908650026,1/7/2014,275.579993,1,7,2014,10,2,1,1,15.1,-6,39,29.94,10,West,24.2,Partly Cloudy,260
26908650026,1/7/2014,275.269994,1,7,2014,11,2,1,1,15.1,-7.1,37,29.94,10,West,21.9,Partly Cloudy,270
26908650026,1/7/2014,265.739993,1,7,2014,12,2,1,1,16,-6,38,29.94,10,West,21.9,Scattered Clouds,270
26908650026,1/7/2014,267.229997,1,7,2014,13,2,1,1,27,10.9,51,29.55,10,WSW,15,Partly Cloudy,250
26908650026,1/7/2014,259.799994,1,7,2014,14,2,1,1,26.1,10,51,29.57,10,West,15,Overcast,270
26908650026,1/7/2014,247.169995,1,7,2014,15,2,1,1,19.9,1.9,46,29.63,10,WNW,25.3,Mostly Cloudy,300
26908650026,1/7/2014,251.209992,1,7,2014,16,2,1,1,17.1,-4,39,29.67,10,WNW,17.3,Mostly Cloudy,300
26908650026,1/7/2014,208.429992,1,7,2014,17,2,1,1,15.1,-5.1,41,29.71,10,WNW,28.8,Mostly Cloudy,290
26908650026,1/7/2014,161.539999,1,7,2014,18,2,1,1,12.9,-6,43,29.77,10,West,21.9,Scattered Clouds,280
26908650026,1/7/2014,153.739997,1,7,2014,19,2,1,1,12,-7.1,42,29.84,10,WNW,26.5,Partly Cloudy,290
26908650026,1/7/2014,150.159996,1,7,2014,20,2,1,0,12.9,-7.1,41,29.88,10,West,17.3,Partly Cloudy,280
26908650026,1/7/2014,116.219997,1,7,2014,21,2,1,0,14,-6,41,29.92,10,West,18.4,Partly Cloudy,270
26908650026,1/7/2014,114.669999,1,7,2014,22,2,1,0,15.1,-6,39,29.94,10,West,24.2,Partly Cloudy,260
26908650026,1/7/2014,108.759999,1,7,2014,23,2,1,0,15.1,-7.1,37,29.94,10,West,21.9,Partly Cloudy,270
26908650026,1/8/2014,108.079998,1,8,2014,0,3,1,0,9,-9,44,30.24,10,WSW,20.7,Clear,250
26908650026,1/8/2014,108.769998,1,8,2014,1,3,1,0,8.1,-8,48,30.28,10,WSW,17.3,Clear,250
26908650026,1/8/2014,109.339999,1,8,2014,2,3,1,0,8.1,-8,48,30.32,10,WSW,16.1,Clear,240
26908650026,1/8/2014,109.319997,1,8,2014,3,3,1,0,8.1,-7.1,50,30.33,10,WSW,15,Clear,240
26908650026,1/8/2014,109.099995,1,8,2014,4,3,1,0,8.1,-7.1,50,30.35,10,WSW,12.7,Clear,240
26908650026,1/8/2014,116.209999,1,8,2014,5,3,1,0,8.1,-7.1,50,30.38,10,WSW,11.5,Clear,240
26908650026,1/8/2014,229.449997,1,8,2014,6,3,1,0,7,-6,55,30.39,10,WSW,9.2,Partly Cloudy,250
26908650026,1/8/2014,284.059992,1,8,2014,7,3,1,1,8.1,-6,53,30.42,10,WSW,13.8,Partly Cloudy,240
26908650026,1/8/2014,292.109995,1,8,2014,8,3,1,1,10.9,-5.1,49,30.45,10,WSW,15,Partly Cloudy,240
26908650026,1/8/2014,291.019993,1,8,2014,9,3,1,1,14,-4,45,30.45,10,West,11.5,Partly Cloudy,260
26908650026,1/8/2014,293.509994,1,8,2014,10,3,1,1,17.1,-2,43,30.45,10,West,11.5,Partly Cloudy,260
26908650026,1/8/2014,288.939991,1,8,2014,11,3,1,1,19.9,-0.9,40,30.4,10,WSW,10.4,Partly Cloudy,240
26908650026,1/8/2014,280.589992,1,8,2014,12,3,1,1,21.9,-0.9,37,30.39,10,West,11.5,Partly Cloudy,270
26908650026,1/8/2014,265.859993,1,8,2014,13,3,1,1,8.1,-8,48,30.28,10,WSW,17.3,Clear,250
26908650026,1/8/2014,251.489991,1,8,2014,14,3,1,1,8.1,-8,48,30.32,10,WSW,16.1,Clear,240
26908650026,1/8/2014,246.809993,1,8,2014,15,3,1,1,8.1,-7.1,50,30.33,10,WSW,15,Clear,240
26908650026,1/8/2014,249.679996,1,8,2014,16,3,1,1,8.1,-7.1,50,30.35,10,WSW,12.7,Clear,240
26908650026,1/8/2014,216.949995,1,8,2014,17,3,1,1,8.1,-7.1,50,30.38,10,WSW,11.5,Clear,240
26908650026,1/8/2014,169.999994,1,8,2014,18,3,1,1,7,-6,55,30.39,10,WSW,9.2,Partly Cloudy,250
26908650026,1/8/2014,163.259996,1,8,2014,19,3,1,1,8.1,-6,53,30.42,10,WSW,13.8,Partly Cloudy,240
26908650026,1/8/2014,152.009996,1,8,2014,20,3,1,0,10.9,-5.1,49,30.45,10,WSW,15,Partly Cloudy,240
26908650026,1/8/2014,117.549997,1,8,2014,21,3,1,0,14,-4,45,30.45,10,West,11.5,Partly Cloudy,260
26908650026,1/8/2014,115.979997,1,8,2014,22,3,1,0,17.1,-2,43,30.45,10,West,11.5,Partly Cloudy,260
26908650026,1/8/2014,111.379999,1,8,2014,23,3,1,0,19.9,-0.9,40,30.4,10,WSW,10.4,Partly Cloudy,240
26908650026,1/9/2014,108.639998,1,9,2014,0,4,1,0,19.9,1,44,30.43,10,West,10.4,Overcast,270
26908650026,1/9/2014,107.889998,1,9,2014,1,4,1,0,19.9,1.9,46,30.44,10,West,12.7,Overcast,270
26908650026,1/9/2014,107.739999,1,9,2014,2,4,1,0,19,1.9,47,30.46,10,West,10.4,Scattered Clouds,270
26908650026,1/9/2014,109.569998,1,9,2014,3,4,1,0,19.9,1.9,46,30.46,10,West,13.8,Overcast,260
26908650026,1/9/2014,108.699998,1,9,2014,4,4,1,0,19.9,1.9,46,30.48,10,West,11.5,Mostly Cloudy,270
26908650026,1/9/2014,119.549998,1,9,2014,5,4,1,0,19,3,50,30.49,10,West,10.4,Scattered Clouds,270
26908650026,1/9/2014,230.069994,1,9,2014,6,4,1,0,19,3.9,52,30.52,10,West,10.4,Scattered Clouds,270
26908650026,1/9/2014,285.669991,1,9,2014,7,4,1,1,19.9,3.9,50,30.55,10,West,12.7,Partly Cloudy,260
26908650026,1/9/2014,299.289992,1,9,2014,8,4,1,1,21.9,5,48,30.58,10,West,9.2,Partly Cloudy,270
26908650026,1/9/2014,298.529994,1,9,2014,9,4,1,1,24.1,5,44,30.6,10,West,15,Clear,270
26908650026,1/9/2014,295.369995,1,9,2014,10,4,1,1,26.1,5,41,30.59,10,WNW,11.5,Clear,300
26908650026,1/9/2014,290.259994,1,9,2014,11,4,1,1,26.1,5,41,30.57,10,WNW,11.5,Clear,300
26908650026,1/9/2014,279.379994,1,9,2014,12,4,1,1,28,5,38,30.56,10,WNW,9.2,Clear,300
26908650026,1/9/2014,267.309992,1,9,2014,13,4,1,1,19.9,1.9,46,30.44,10,West,12.7,Overcast,270
26908650026,1/9/2014,257.259992,1,9,2014,14,4,1,1,19,1.9,47,30.46,10,West,10.4,Scattered Clouds,270
26908650026,1/9/2014,249.069993,1,9,2014,15,4,1,1,19.9,1.9,46,30.46,10,West,13.8,Overcast,260
26908650026,1/9/2014,251.679996,1,9,2014,16,4,1,1,19.9,1.9,46,30.48,10,West,11.5,Mostly Cloudy,270
26908650026,1/9/2014,218.059992,1,9,2014,17,4,1,1,19,3,50,30.49,10,West,10.4,Scattered Clouds,270
26908650026,1/9/2014,169.469995,1,9,2014,18,4,1,1,19,3.9,52,30.52,10,West,10.4,Scattered Clouds,270
26908650026,1/9/2014,162.529996,1,9,2014,19,4,1,1,19.9,3.9,50,30.55,10,West,12.7,Partly Cloudy,260
26908650026,1/9/2014,156.799996,1,9,2014,20,4,1,0,21.9,5,48,30.58,10,West,9.2,Partly Cloudy,270
26908650026,1/9/2014,118.529998,1,9,2014,21,4,1,0,24.1,5,44,30.6,10,West,15,Clear,270
26908650026,1/9/2014,116.139998,1,9,2014,22,4,1,0,26.1,5,41,30.59,10,WNW,11.5,Clear,300
26908650026,1/9/2014,100.749998,1,9,2014,23,4,1,0,26.1,5,41,30.57,10,WNW,11.5,Clear,300
26908650026,1/10/2014,111.899998,1,10,2014,0,5,1,0,19,9,65,30.6,10,SSW,6.9,Clear,210
26908650026,1/10/2014,110.739999,1,10,2014,1,5,1,0,19,9,65,30.61,10,SSW,5.8,Partly Cloudy,200
26908650026,1/10/2014,111.199998,1,10,2014,2,5,1,0,19,10.9,71,30.59,10,SSW,4.6,Mostly Cloudy,200
26908650026,1/10/2014,111.749999,1,10,2014,3,5,1,0,19.9,10.9,68,30.58,10,SSW,5.8,Mostly Cloudy,200
26908650026,1/10/2014,111.989996,1,10,2014,4,5,1,0,21.9,12.9,68,30.56,10,South,5.8,Overcast,180
26908650026,1/10/2014,117.779996,1,10,2014,5,5,1,0,24.1,12,60,30.55,10,SSW,4.6,Overcast,200
